cis_safeguard_id, control                                                                                     , name                                                                                                                                                                                                                , level, category
CIS4.1          , ensure-no-auto-restart-with-logged-on-users-for-scheduled-automatic-updates-inst            , CIS - Ensure 'No auto-restart with logged on users for scheduled automatic updates installations' is set to 'Disabled'                                                                                              ,     1, configuration
CIS4.1          , ensure-configure-automatic-updates-is-set-to-enabled-3                                      , CIS - Ensure 'Configure Automatic Updates' is set to 'Enabled: 3'                                                                                                                                                   ,     1, configuration
CIS4.1          , ensure-configure-automatic-updates-scheduled-install-day-is-set-to-0-every-day              , CIS - Ensure 'Configure Automatic Updates: Scheduled install day' is set to '0 - Every day'                                                                                                                         ,     1, configuration
CIS4.1          , ensure-remove-access-to-pause-updates-feature-is-set-to-enabled                             , "CIS - Ensure 'Remove access to ""Pause updates"" feature' is set to 'Enabled'"                                                                                                                                     ,     1, configuration
CIS4.1          , ensure-manage-preview-builds-is-set-to-disabled                                             , CIS - Ensure 'Manage preview builds' is set to 'Disabled'                                                                                                                                                           ,     1, configuration
CIS4.1          , ensure-select-when-preview-builds-and-feature-updates-are-received-is-set-to-ena            , CIS - Ensure 'Select when Preview Builds and Feature Updates are received' is set to 'Enabled: 180 or more days'                                                                                                    ,     1, configuration
CIS4.1          , ensure-select-when-quality-updates-are-received-is-set-to-enabled-0-days                    , CIS - Ensure 'Select when Quality Updates are received' is set to 'Enabled: 0 days'                                                                                                                                 ,     1, configuration
CIS4.1          , ensure-enable-app-installer-is-set-to-disabled                                              , CIS - Ensure 'Enable App Installer' is set to 'Disabled'                                                                                                                                                            ,     1, configuration
CIS4.1          , ensure-enable-app-installer-experimental-features-is-set-to-disabled                        , CIS - Ensure 'Enable App Installer Experimental Features' is set to 'Disabled'                                                                                                                                      ,     1, configuration
CIS4.1          , ensure-enable-app-installer-hash-override-is-set-to-disabled                                , CIS - Ensure 'Enable App Installer Hash Override' is set to 'Disabled'                                                                                                                                              ,     1, configuration
CIS4.1          , ensure-enable-app-installer-local-archive-malware-scan-override-is-set-to-disabl            , CIS - Ensure 'Enable App Installer Local Archive Malware Scan Override' is set to 'Disabled'                                                                                                                        ,     1, configuration
CIS4.1          , ensure-enable-app-installer-microsoft-store-source-certificate-validation-bypass            , CIS - Ensure 'Enable App Installer Microsoft Store Source Certificate Validation Bypass' is set to 'Disabled'                                                                                                       ,     1, configuration
CIS4.1          , ensure-enable-app-installer-ms-appinstaller-protocol-is-set-to-disabled                     , CIS - Ensure 'Enable App Installer ms-appinstaller protocol' is set to 'Disabled'                                                                                                                                   ,     1, configuration
CIS4.1          , ensure-enable-windows-package-manager-command-line-interfaces-is-set-to-disabled            , CIS - Ensure 'Enable Windows Package Manager command line interfaces' is set to 'Disabled'                                                                                                                          ,     1, configuration
CIS4.1          , ensure-do-not-allow-webauthn-redirection-is-set-to-enabled                                  , CIS - Ensure 'Do not allow WebAuthn redirection' is set to 'Enabled'                                                                                                                                                ,     1, configuration
CIS4.1          , ensure-restrict-clipboard-transfer-from-server-to-client-is-set-to-enabled-disab            , CIS - Ensure 'Restrict clipboard transfer from server to client' is set to 'Enabled: Disable clipboard transfers from server to client'                                                                             ,     1, configuration
CIS4.1          , ensure-allow-search-highlights-is-set-to-disabled                                           , CIS - Ensure 'Allow search highlights' is set to 'Disabled'                                                                                                                                                         ,     1, configuration
CIS4.1          , ensure-allow-windows-ink-workspace-is-set-to-enabled-on-but-disallow-access-abov            , "CIS - Ensure 'Allow Windows Ink Workspace' is set to 'Enabled: On, but disallow access above lock' OR 'Enabled: Disabled'"                                                                                         ,     1, configuration
CIS4.1          , ensure-turn-on-powershell-transcription-is-set-to-enabled                                   , CIS - Ensure 'Turn on PowerShell Transcription' is set to 'Enabled'                                                                                                                                                 ,     1, configuration
CIS4.1          , ensure-turn-off-toast-notifications-on-the-lock-screen-is-set-to-enabled                    , CIS - Ensure 'Turn off toast notifications on the lock screen' is set to 'Enabled'                                                                                                                                  ,     1, configuration
CIS4.1          , ensure-turn-off-help-experience-improvement-program-is-set-to-enabled                       , CIS - Ensure 'Turn off Help Experience Improvement Program' is set to 'Enabled'                                                                                                                                     ,     1, configuration
CIS4.1          , ensure-do-not-preserve-zone-information-in-file-attachments-is-set-to-disabled              , CIS - Ensure 'Do not preserve zone information in file attachments' is set to 'Disabled'                                                                                                                            ,     1, configuration
CIS4.1          , ensure-notify-antivirus-programs-when-opening-attachments-is-set-to-enabled                 , CIS - Ensure 'Notify antivirus programs when opening attachments' is set to 'Enabled'                                                                                                                               ,     1, configuration
CIS4.1          , ensure-configure-windows-spotlight-on-lock-screen-is-set-to-disabled                        , CIS - Ensure 'Configure Windows spotlight on lock screen' is set to Disabled'                                                                                                                                       ,     1, configuration
CIS4.1          , ensure-do-not-suggest-third-party-content-in-windows-spotlight-is-set-to-enabled            , CIS - Ensure 'Do not suggest third-party content in Windows spotlight' is set to 'Enabled'                                                                                                                          ,     1, configuration
CIS4.1          , ensure-do-not-use-diagnostic-data-for-tailored-experiences-is-set-to-enabled                , CIS - Ensure 'Do not use diagnostic data for tailored experiences' is set to 'Enabled'                                                                                                                              ,     1, configuration
CIS4.1          , ensure-turn-off-all-windows-spotlight-features-is-set-to-enabled                            , CIS - Ensure 'Turn off all Windows spotlight features' is set to 'Enabled'                                                                                                                                          ,     1, configuration
CIS4.1          , ensure-turn-off-spotlight-collection-on-desktop-is-set-to-enabled                           , CIS - Ensure 'Turn off Spotlight collection on Desktop' is set to 'Enabled'                                                                                                                                         ,     1, configuration
CIS4.1          , ensure-prevent-users-from-sharing-files-within-their-profile-is-set-to-enabled              , CIS - Ensure 'Prevent users from sharing files within their profile.' is set to 'Enabled'                                                                                                                           ,     1, configuration
CIS4.1          , ensure-turn-off-windows-copilot-is-set-to-enabled                                           , CIS - Ensure 'Turn off Windows Copilot' is set to 'Enabled'                                                                                                                                                         ,     1, configuration
CIS4.1          , ensure-always-install-with-elevated-privileges-is-set-to-disabled-user-configura            , CIS - Ensure 'Always install with elevated privileges' is set to 'Disabled' (User Configuration)                                                                                                                    ,     1, configuration
CIS4.1          , ensure-prevent-codec-download-is-set-to-enabled                                             , CIS - Ensure 'Prevent Codec Download' is set to 'Enabled'                                                                                                                                                           ,     1, configuration
CIS4.5          , ensure-windows-firewall-domain-firewall-state-is-set-to-on-recommended                      , CIS - Ensure 'Windows Firewall: Domain: Firewall state' is set to 'On (recommended)'                                                                                                                                ,     1, configuration
CIS4.5          , ensure-windows-firewall-domain-inbound-connections-is-set-to-block-default                  , CIS - Ensure 'Windows Firewall: Domain: Inbound connections' is set to 'Block (default)'                                                                                                                            ,     1, configuration
CIS4.5          , ensure-windows-firewall-domain-settings-display-a-notification-is-set-to-no                 , CIS - Ensure 'Windows Firewall: Domain: Settings: Display a notification' is set to 'No'                                                                                                                            ,     1, configuration
CIS4.5          , ensure-windows-firewall-domain-logging-name-is-set-to-systemroot-system32-logfil            , CIS - Ensure 'Windows Firewall: Domain: Logging: Name' is set to '%SystemRoot%\System32\logfiles\firewall\domainfw.log'                                                                                             ,     1, configuration
CIS4.5          , ensure-windows-firewall-domain-logging-size-limit-kb-is-set-to-16-384-kb-or-grea            , "CIS - Ensure 'Windows Firewall: Domain: Logging: Size limit (KB)' is set to '16,384 KB or greater'"                                                                                                                ,     1, configuration
CIS4.5          , ensure-windows-firewall-domain-logging-log-dropped-packets-is-set-to-yes                    , CIS - Ensure 'Windows Firewall: Domain: Logging: Log dropped packets' is set to 'Yes'                                                                                                                               ,     1, configuration
CIS4.5          , ensure-windows-firewall-domain-logging-log-successful-connections-is-set-to-yes             , CIS - Ensure 'Windows Firewall: Domain: Logging: Log successful connections' is set to 'Yes'                                                                                                                        ,     1, configuration
CIS4.5          , ensure-windows-firewall-private-firewall-state-is-set-to-on-recommended                     , CIS - Ensure 'Windows Firewall: Private: Firewall state' is set to 'On (recommended)'                                                                                                                               ,     1, configuration
CIS4.5          , ensure-windows-firewall-private-inbound-connections-is-set-to-block-default                 , CIS - Ensure 'Windows Firewall: Private: Inbound connections' is set to 'Block (default)'                                                                                                                           ,     1, configuration
CIS4.5          , ensure-windows-firewall-private-settings-display-a-notification-is-set-to-no                , CIS - Ensure 'Windows Firewall: Private: Settings: Display a notification' is set to 'No'                                                                                                                           ,     1, configuration
CIS4.5          , ensure-windows-firewall-private-logging-name-is-set-to-systemroot-system32-logfi            , CIS - Ensure 'Windows Firewall: Private: Logging: Name' is set to '%SystemRoot%\System32\logfiles\firewall\privatefw.log'                                                                                           ,     1, configuration
CIS4.5          , ensure-windows-firewall-private-logging-size-limit-kb-is-set-to-16-384-kb-or-gre            , "CIS - Ensure 'Windows Firewall: Private: Logging: Size limit (KB)' is set to '16,384 KB or greater'"                                                                                                               ,     1, configuration
CIS4.5          , ensure-windows-firewall-private-logging-log-dropped-packets-is-set-to-yes                   , CIS - Ensure 'Windows Firewall: Private: Logging: Log dropped packets' is set to 'Yes'                                                                                                                              ,     1, configuration
CIS4.5          , ensure-windows-firewall-private-logging-log-successful-connections-is-set-to-yes            , CIS - Ensure 'Windows Firewall: Private: Logging: Log successful connections' is set to 'Yes'                                                                                                                       ,     1, configuration
CIS4.5          , ensure-windows-firewall-public-firewall-state-is-set-to-on-recommended                      , CIS - Ensure 'Windows Firewall: Public: Firewall state' is set to 'On (recommended)'                                                                                                                                ,     1, configuration
CIS4.5          , ensure-windows-firewall-public-inbound-connections-is-set-to-block-default                  , CIS - Ensure 'Windows Firewall: Public: Inbound connections' is set to 'Block (default)'                                                                                                                            ,     1, configuration
CIS4.5          , ensure-windows-firewall-public-settings-display-a-notification-is-set-to-no                 , CIS - Ensure 'Windows Firewall: Public: Settings: Display a notification' is set to 'No'                                                                                                                            ,     1, configuration
CIS4.5          , ensure-windows-firewall-public-settings-apply-local-firewall-rules-is-set-to-no             , CIS - Ensure 'Windows Firewall: Public: Settings: Apply local firewall rules' is set to 'No'                                                                                                                        ,     1, configuration
CIS4.5          , ensure-windows-firewall-public-settings-apply-local-connection-security-rules-is            , CIS - Ensure 'Windows Firewall: Public: Settings: Apply local connection security rules' is set to 'No'                                                                                                             ,     1, configuration
CIS4.5          , ensure-windows-firewall-public-logging-name-is-set-to-systemroot-system32-logfil            , CIS - Ensure 'Windows Firewall: Public: Logging: Name' is set to '%SystemRoot%\System32\logfiles\firewall\publicfw.log'                                                                                             ,     1, configuration
CIS4.5          , ensure-windows-firewall-public-logging-size-limit-kb-is-set-to-16-384-kb-or-grea            , "CIS - Ensure 'Windows Firewall: Public: Logging: Size limit (KB)' is set to '16,384 KB or greater'"                                                                                                                ,     1, configuration
CIS4.5          , ensure-windows-firewall-public-logging-log-dropped-packets-is-set-to-yes                    , CIS - Ensure 'Windows Firewall: Public: Logging: Log dropped packets' is set to 'Yes'                                                                                                                               ,     1, configuration
CIS4.5          , ensure-windows-firewall-public-logging-log-successful-connections-is-set-to-yes             , CIS - Ensure 'Windows Firewall: Public: Logging: Log successful connections' is set to 'Yes'                                                                                                                        ,     1, configuration
CIS5.2          , ensure-enforce-password-history-is-set-to-24-or-more-passwords                              , CIS - Ensure 'Enforce password history' is set to '24' or more passwords                                                                                                                                            ,     1, accounts
CIS5.2          , ensure-maximum-password-age-is-set-to-365-or-fewer-days-but-not-0                           , "CIS - Ensure 'Maximum password age' is set to '365 or fewer days, but not 0'"                                                                                                                                      ,     1, accounts
CIS5.2          , ensure-minimum-password-age-is-set-to-1-or-more-days                                        , CIS - Ensure 'Minimum password age' is set to '1 or more days'                                                                                                                                                      ,     1, accounts
CIS5.2          , ensure-minimum-password-length-is-set-to-14-or-more-characters                              , CIS - Ensure 'Minimum password length' is set to '14 or more characters'                                                                                                                                            ,     1, accounts
CIS5.2          , ensure-password-must-meet-complexity-requirements-is-set-to-enabled                         , CIS - Ensure 'Password must meet complexity requirements' is set to 'Enabled'                                                                                                                                       ,     1, accounts
CIS5.2          , ensure-relax-minimum-password-length-limits-is-set-to-enabled                               , CIS - Ensure 'Relax minimum password length limits' is set to 'Enabled'                                                                                                                                             ,     1, accounts
CIS5.2          , ensure-store-passwords-using-reversible-encryption-is-set-to-disabled                       , CIS - Ensure 'Store passwords using reversible encryption' is set to 'Disabled'                                                                                                                                     ,     2, accounts
CIS5.2          , ensure-accounts-limit-local-account-use-of-blank-passwords-to-console-logon-only            , CIS - Ensure 'Accounts Limit local account use of blank passwords to console logon only' is set to 'Enabled'                                                                                                        ,     1, accounts
CIS5.2          , ensure-disable-machine-account-password-changes-is-set-to-disabled                          , CIS - Ensure 'Disable machine account password changes' is set to 'Disabled'                                                                                                                                        ,     1, accounts
CIS5.2          , ensure-maximum-machine-account-password-age-is-set-to-30-or-fewer-days-but-not-0            , "CIS - Ensure 'Maximum machine account password age' is set to '30 or fewer days, but not 0'"                                                                                                                       ,     1, accounts
CIS5.2          , ensure-interactive-logon-prompt-user-to-change-password-before-expiration-is-set            , CIS - Ensure 'Interactive logon Prompt user to change password before expiration' is set to 'between 5 and 14 days'                                                                                                 ,     1, accounts
CIS5.2          , ensure-that-microsoft-network-client-send-unencrypted-password-to-third-party-sm            , CIS - Ensure that 'Microsoft network client Send unencrypted password to third-party SMB servers' is set to 'Disabled'                                                                                              ,     1, accounts
CIS5.2          , ensure-network-access-do-not-allow-storage-of-passwords-and-credentials-for-netw            , CIS - Ensure 'Network access: Do not allow storage of passwords and credentials for network authentication' is set to 'Enabled'                                                                                     ,     1, accounts
CIS5.2          , ensure-network-security-do-not-store-lan-manager-hash-value-on-next-password-cha            , CIS - Ensure 'Network security Do not store LAN Manager hash value on next password change' is set to 'Enabled'                                                                                                     ,     1, accounts
CIS5.2          , ensure-configure-password-backup-directory-is-set-to-enabled-active-directory-or            , CIS - Ensure 'Configure password backup directory' is set to 'Enabled: Active Directory' or 'Enabled: Azure Active Directory'                                                                                       ,     1, accounts
CIS5.2          , ensure-enable-password-encryption-is-set-to-enabled                                         , CIS - Ensure 'Enable password encryption' is set to 'Enabled'                                                                                                                                                       ,     2, accounts
CIS5.2          , ensure-post-authentication-actions-actions-is-set-to-enabled-reset-the-password-            , CIS - Ensure 'Post-authentication actions: Actions' is set to 'Enabled: Reset the password and logoff the managed account' or higher                                                                                ,     1, accounts
CIS5.2          , ensure-do-not-allow-password-expiration-time-longer-than-required-by-policy-is-s            , CIS - Ensure 'Do not allow password expiration time longer than required by policy' is set to 'Enabled'                                                                                                             ,     1, accounts
CIS5.2          , ensure-password-settings-password-complexity-is-set-to-enabled-large-letters-sma            , CIS - Ensure 'Password Settings: Password Complexity' is set to 'Enabled: Large letters + small letters + numbers + special characters'                                                                             ,     1, accounts
CIS5.2          , ensure-password-settings-password-length-is-set-to-enabled-15-or-more                       , CIS - Ensure 'Password Settings: Password Length' is set to 'Enabled: 15 or more'                                                                                                                                   ,     1, accounts
CIS5.2          , ensure-password-settings-password-age-days-is-set-to-enabled-30-or-fewer                    , CIS - Ensure 'Password Settings: Password Age (Days)' is set to 'Enabled: 30 or fewer'                                                                                                                              ,     1, accounts
CIS5.2          , ensure-mss-disablesavepassword-prevent-the-dial-up-password-from-being-saved-is-            , CIS - Ensure 'MSS: (DisableSavePassword) Prevent the dial-up password from being saved' is set to 'Enabled'                                                                                                         ,     1, accounts
CIS5.2          , ensure-turn-off-picture-password-sign-in-is-set-to-enabled                                  , CIS - Ensure 'Turn off picture password sign-in' is set to 'Enabled'                                                                                                                                                ,     1, accounts
CIS5.2          , ensure-require-a-password-when-a-computer-wakes-on-battery-is-set-to-enabled                , CIS - Ensure 'Require a password when a computer wakes (on battery)' is set to 'Enabled'                                                                                                                            ,     1, accounts
CIS5.2          , ensure-require-a-password-when-a-computer-wakes-plugged-in-is-set-to-enabled                , CIS - Ensure 'Require a password when a computer wakes (plugged in)' is set to 'Enabled'                                                                                                                            ,     1, accounts
CIS5.2          , ensure-configure-sam-change-password-rpc-methods-policy-is-set-to-enabled-block-            , CIS - Ensure 'Configure SAM change password RPC methods policy' is set to 'Enabled: Block all change password RPC methods'                                                                                          ,     1, accounts
CIS5.2          , ensure-choose-how-bitlocker-protected-fixed-drives-can-be-recovered-recovery-pas            , CIS - Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Recovery Password' is set to 'Enabled: Allow 48-digit recovery password' or higher                                                      ,     1, accounts
CIS5.2          , ensure-choose-how-bitlocker-protected-fixed-drives-can-be-recovered-configure-st            , CIS - Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Configure storage of BitLocker recovery information to AD DS' is set to 'Enabled: Backup recovery passwords and key packages'           ,     1, accounts
CIS5.2          , ensure-configure-use-of-passwords-for-fixed-data-drives-is-set-to-disabled                  , CIS - Ensure 'Configure use of passwords for fixed data drives' is set to 'Disabled'                                                                                                                                ,     1, accounts
CIS5.2          , ensure-choose-how-bitlocker-protected-operating-system-drives-can-be-recovered-r-password   , CIS - Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Recovery Password' is set to 'Enabled: Require 48-digit recovery password'                                                   ,     1, accounts
CIS5.2          , ensure-choose-how-bitlocker-protected-operating-system-drives-can-be-recovered-c            , CIS - Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Configure storage of BitLocker recovery information to AD DS:' is set to 'Enabled: Store recovery passwords and key packages',     1, accounts
CIS5.2          , ensure-configure-use-of-passwords-for-operating-system-drives-is-set-to-disabled            , CIS - Ensure 'Configure use of passwords for operating system drives' is set to 'Disabled'                                                                                                                          ,     1, accounts
CIS5.2          , ensure-choose-how-bitlocker-protected-removable-drives-can-be-recovered-recovery-password   , CIS - Ensure 'Choose how BitLocker-protected removable drives can be recovered: Recovery Password' is set to 'Enabled: Do not allow 48- digit recovery password'                                                    ,     1, accounts
CIS5.2          , ensure-choose-how-bitlocker-protected-removable-drives-can-be-recovered-configur            , CIS - Ensure 'Choose how BitLocker-protected removable drives can be recovered: Configure storage of BitLocker recovery information to AD DS:' is set to 'Enabled: Backup recovery passwords and key packages'      ,     1, accounts
CIS5.2          , ensure-configure-use-of-passwords-for-removable-data-drives-is-set-to-disabled              , CIS - Ensure 'Configure use of passwords for removable data drives' is set to 'Disabled'                                                                                                                            ,     1, accounts
CIS5.2          , ensure-do-not-display-the-password-reveal-button-is-set-to-enabled                          , CIS - Ensure 'Do not display the password reveal button' is set to 'Enabled'                                                                                                                                        ,     1, accounts
CIS5.2          , ensure-do-not-allow-passwords-to-be-saved-is-set-to-enabled                                 , CIS - Ensure 'Do not allow passwords to be saved' is set to 'Enabled'                                                                                                                                               ,     1, accounts
CIS5.2          , ensure-always-prompt-for-password-upon-connection-is-set-to-enabled                         , CIS - Ensure 'Always prompt for password upon connection' is set to 'Enabled'                                                                                                                                       ,     1, accounts
CIS5.2          , ensure-notify-password-reuse-is-set-to-enabled                                              , CIS - Ensure 'Notify Password Reuse' is set to 'Enabled'                                                                                                                                                            ,     1, accounts
CIS5.2          , ensure-configure-the-transmission-of-the-users-password-in-the-content-of-mpr-no            , CIS - Ensure 'Configure the transmission of the user's password in the content of MPR notifications sent by winlogon.' is set to 'Disabled'                                                                         ,     1, accounts
CIS8.2          , ensure-generate-security-audits-is-set-to-local-service-network-service                     , "CIS - Ensure 'Generate security audits' is set to 'LOCAL SERVICE, NETWORK SERVICE'"                                                                                                                                ,     1, data
CIS8.2          , ensure-manage-auditing-and-security-log-is-set-to-administrators                            , CIS - Ensure 'Manage auditing and security log' is set to 'Administrators'                                                                                                                                          ,     1, data
CIS8.2          , ensure-audit-force-audit-policy-subcategory-settings-windows-vista-or-later-to-o            , CIS - Ensure 'Audit Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings' is set to 'Enabled'                                                                ,     1, data
CIS8.2          , ensure-audit-shut-down-system-immediately-if-unable-to-log-security-audits-is-se            , CIS - Ensure 'Audit Shut down system immediately if unable to log security audits' is set to 'Disabled'                                                                                                             ,     1, data
CIS8.2          , ensure-network-security-restrict-ntlm-audit-incoming-ntlm-traffic-is-set-to-enab            , CIS - Ensure 'Network security: Restrict NTLM: Audit Incoming NTLM Traffic' is set to 'Enable auditing for all accounts'                                                                                            ,     1, data
CIS8.2          , ensure-network-security-restrict-ntlm-outgoing-ntlm-traffic-to-remote-servers-is            , CIS - Ensure 'Network security: Restrict NTLM: Outgoing NTLM traffic to remote servers' is set to 'Audit all' or higher                                                                                             ,     1, data
CIS8.2          , ensure-audit-credential-validation-is-set-to-success-and-failure                            , CIS - Ensure 'Audit Credential Validation' is set to 'Success and Failure'                                                                                                                                          ,     1, data
CIS8.2          , ensure-audit-application-group-management-is-set-to-success-and-failure                     , CIS - Ensure 'Audit Application Group Management' is set to 'Success and Failure'                                                                                                                                   ,     1, data
CIS8.2          , ensure-audit-security-group-management-is-set-to-include-success                            , CIS - Ensure 'Audit Security Group Management' is set to include 'Success'                                                                                                                                          ,     1, data
CIS8.2          , ensure-audit-pnp-activity-is-set-to-success                                                 , CIS - Ensure 'Audit PNP Activity' is set to 'Success'                                                                                                                                                               ,     1, data
CIS8.2          , ensure-audit-pnp-activity-is-set-to-include-success                                         , CIS - Ensure 'Audit PNP Activity' is set to include 'Success'                                                                                                                                                       ,     1, data
CIS8.2          , ensure-audit-process-creation-is-set-to-include-success                                     , CIS - Ensure 'Audit Process Creation' is set to include 'Success'                                                                                                                                                   ,     1, data
CIS8.2          , ensure-audit-detailed-file-share-is-set-to-include-failure                                  , CIS - Ensure 'Audit Detailed File Share' is set to include 'Failure'                                                                                                                                                ,     1, data
CIS8.2          , ensure-audit-file-share-is-set-to-success-and-failure                                       , CIS - Ensure 'Audit File Share' is set to 'Success and Failure'                                                                                                                                                     ,     1, data
CIS8.2          , ensure-audit-other-object-access-events-is-set-to-success-and-failure                       , CIS - Ensure 'Audit Other Object Access Events' is set to 'Success and Failure'                                                                                                                                     ,     1, data
CIS8.2          , ensure-audit-removable-storage-is-set-to-success-and-failure                                , CIS - Ensure 'Audit Removable Storage' is set to 'Success and Failure'                                                                                                                                              ,     1, data
CIS8.2          , ensure-audit-audit-policy-change-is-set-to-include-success                                  , CIS - Ensure 'Audit Audit Policy Change' is set to include 'Success'                                                                                                                                                ,     1, data
CIS8.2          , ensure-audit-authentication-policy-change-is-set-to-include-success                         , CIS - Ensure 'Audit Authentication Policy Change' is set to include 'Success'                                                                                                                                       ,     1, data
CIS8.2          , ensure-audit-authorization-policy-change-is-set-to-include-success                          , CIS - Ensure 'Audit Authorization Policy Change' is set to include 'Success'                                                                                                                                        ,     1, data
CIS8.2          , ensure-audit-mpssvc-rule-level-policy-change-is-set-to-success-and-failure                  , CIS - Ensure 'Audit MPSSVC Rule-Level Policy Change' is set to 'Success and Failure'                                                                                                                                ,     1, data
CIS8.2          , ensure-audit-sensitive-privilege-use-is-set-to-success-and-failure                          , CIS - Ensure 'Audit Sensitive Privilege Use' is set to 'Success and Failure'                                                                                                                                        ,     1, data
CIS8.2          , ensure-audit-ipsec-driver-is-set-to-success-and-failure                                     , CIS - Ensure 'Audit IPsec Driver' is set to 'Success and Failure'                                                                                                                                                   ,     1, data
CIS8.2          , ensure-audit-other-system-events-is-set-to-success-and-failure                              , CIS - Ensure 'Audit Other System Events' is set to 'Success and Failure'                                                                                                                                            ,     1, data
CIS8.2          , ensure-audit-security-state-change-is-set-to-include-success                                , CIS - Ensure 'Audit Security State Change' is set to include 'Success'                                                                                                                                              ,     1, data
CIS8.2          , ensure-audit-security-system-extension-is-set-to-include-success                            , CIS - Ensure 'Audit Security System Extension' is set to include 'Success'                                                                                                                                          ,     1, data
CIS8.2          , ensure-audit-system-integrity-is-set-to-success-and-failure                                 , CIS - Ensure 'Audit System Integrity' is set to 'Success and Failure'                                                                                                                                               ,     1, data
CIS8.2          , ensure-audit-other-policy-change-events-is-set-to-include-failure                           , CIS - Ensure 'Audit Other Policy Change Events' is set to include 'Failure'                                                                                                                                         ,     1, data
CIS8.2          , ensure-audit-client-does-not-support-encryption-is-set-to-enabled                           , CIS - Ensure 'Audit client does not support encryption' is set to 'Enabled'                                                                                                                                         ,     2, data
CIS8.2          , ensure-audit-client-does-not-support-signing-is-set-to-enabled                              , CIS - Ensure 'Audit client does not support signing' is set to 'Enabled'                                                                                                                                            ,     1, data
CIS8.2          , ensure-audit-insecure-guest-logon-is-set-to-enabled                                         , CIS - Ensure 'Audit insecure guest logon' is set to 'Enabled'                                                                                                                                                       ,     1, data
CIS8.2          , ensure-audit-server-does-not-support-encryption-is-set-to-enabled                           , CIS - Ensure 'Audit server does not support encryption' is set to 'Enabled'                                                                                                                                         ,     2, data
CIS8.2          , ensure-audit-server-does-not-support-signing-is-set-to-enabled                              , CIS - Ensure 'Audit server does not support signing' is set to 'Enabled'                                                                                                                                            ,     1, data
CIS8.2          , ensure-enable-onesettings-auditing-is-set-to-enabled                                        , CIS - Ensure 'Enable OneSettings Auditing' is set to 'Enabled'                                                                                                                                                      ,     1, data
CIS8.2          , ensure-configure-remote-encryption-protection-mode-is-set-to-enabled-audit-or-hi            , CIS - Ensure 'Configure Remote Encryption Protection Mode' is set to 'Enabled: Audit' or higher                                                                                                                     ,     2, data
CIS8.2          , ensure-allow-auditing-events-in-microsoft-defender-application-guard-is-set-to-e            , CIS - Ensure 'Allow auditing events in Microsoft Defender Application Guard' is set to 'Enabled'                                                                                                                    ,     1, data
CIS17.5'        , ensure-audit-account-lockout-is-set-to-include-failure                                      , CIS - Ensure 'Audit Account Lockout' is set to include 'Failure'                                                                                                                                                    ,     1, authn
